xxxxx,2013-06-07 20:43:43.067,40.0392,29.5714,1.09375,xxxx,yyyyy,ML,1.70039, 
xxxxx,2013-06-07 20:16:06.787,40.712,30.1732,4.401,xxxx,yyyyy,ML,1.6465, 
xxxxx,2013-06-07 18:04:56.766,40.712,30.172,4.582,xxxx,yyyyy,ML,1.59859, 
xxxxx,2013-06-06 04:52:59.519,40.0899,29.9648,10.0521,xxxx,yyyyy,ML,1.02752, 
xxxxx,2013-06-04 18:41:53.466,40.083,29.9794,10.9896,xxxx,yyyyy,ML,1.4155, 
xxxxx,2013-06-04 14:34:46.804,40.8847,30.466,4.4401,xxxx,yyyyy,ML,1.93517, 
xxxxx,2013-06-03 19:08:20.334,40.1601,30.0083,5.78125,xxxx,yyyyy,ML,1.44488, 
xxxxx,2013-06-03 18:45:23.414,40.1601,30.0083,5.78125,xxxx,yyyyy,ML,1.86907, 
xxxxx,2013-06-03 15:03:53.374,40.1601,30.0083,5.78125,xxxx,yyyyy,ML,1.43163, 
xxxxx,2013-06-03 14:33:21.966,40.7618,30.4072,10.535,xxxx,yyyyy,ML,1.5464, 
xxxxx,2013-06-02 22:22:35.866,40.705,30.6355,14.612,xxxx,yyyyy,ML,1.63164, 
xxxxx,2013-06-02 03:45:54.306,40.083,29.9794,10.9896,xxxx,yyyyy,ML,1.52538, 
xxxxx,2013-06-02 03:44:11.946,40.083,29.9794,10.9896,xxxx,yyyyy,ML,1.26951, 
xxxxx,2013-06-02 03:42:17.146,40.083,29.9794,10.9896,xxxx,yyyyy,ML,1.03233, 
xxxxx,2013-06-02 03:41:48.946,40.083,29.9794,10.9896,xxxx,yyyyy,ML,1.06287, 
xxxxx,2013-06-02 03:38:13.146,40.083,29.9794,10.9896,xxxx,yyyyy,ML,2.00483, 
xxxxx,2013-06-02 03:34:04.906,40.083,29.9794,10.9896,xxxx,yyyyy,ML,2.04069, 
xxxxx,2013-05-29 14:43:53.826,40.083,29.9794,10.9896,xxxx,yyyyy,ML,2.91019, 
xxxxx,2013-05-27 15:58:40.925,40.0619,29.9576,15.9896,xxxx,yyyyy,ML,1.31511, 
xxxxx,2013-05-25 02:12:13.531,40.4832,30.3854,10.332,xxxx,yyyyy,ML,2.07175, 
xxxxx,2013-05-25 02:12:09.331,40.4832,30.3854,10.332,xxxx,yyyyy,ML,2.52538, 
xxxxx,2013-05-25 02:12:05.131,40.4832,30.3854,10.332,xxxx,yyyyy,ML,1.28739, 
xxxxx,2013-05-23 22:59:46.586,40.083,29.9794,10.9896,xxxx,yyyyy,ML,2.62842, 
xxxxx,2013-05-23 01:05:31.808,40.709,30.6588,15.516,xxxx,yyyyy,ML,1.00154, 
xxxxx,2013-05-23 00:13:10.803,40.7074,30.662,15.878,xxxx,yyyyy,ML,1.59546, 
xxxxx,2013-05-22 23:02:37.345,40.7105,30.6562,15.673,xxxx,yyyyy,ML,1.06249, 
xxxxx,2013-05-22 22:38:47.603,40.7072,30.6618,15.725,xxxx,yyyyy,ML,2.46412, 
xxxxx,2013-05-22 20:28:46.279,40.0899,29.9648,10.0521,xxxx,yyyyy,ML,1.57292, 
xxxxx,2013-05-22 20:04:13.408,40.7084,30.6583,15.52,xxxx,yyyyy,ML,1.37304, 
xxxxx,2013-05-22 20:01:56.265,40.7093,30.6573,16.179,xxxx,yyyyy,ML,2.00628, 
xxxxx,2013-05-22 19:57:45.968,40.7084,30.6583,15.513,xxxx,yyyyy,ML,1.76594, 
xxxxx,2013-05-22 17:08:57.863,40.3842,30.5789,16.8229,xxxx,yyyyy,ML,2.61957, 
xxxxx,2013-05-22 16:54:46.223,40.3842,30.5789,16.8229,xxxx,yyyyy,ML,3.10876, 
xxxxx,2013-05-22 02:04:17.067,40.6433,29.9926,0.881,xxxx,yyyyy,ML,1.8176, 
xxxxx,2013-05-21 04:58:39.867,40.0392,29.5714,1.09375,xxxx,yyyyy,ML,1.88422, 
xxxxx,2013-05-20 21:15:08.474,40.5242,30.5573,8.407,xxxx,yyyyy,ML,1.49049, 
xxxxx,2013-05-20 20:24:26.734,40.5235,30.5564,8.596,xxxx,yyyyy,ML,1.40298, 
xxxxx,2013-05-20 19:42:00.214,40.5235,30.5563,8.601,xxxx,yyyyy,ML,1.89908, 
xxxxx,2013-05-20 19:21:56.126,40.5226,30.5553,8.57,xxxx,yyyyy,ML,1.9189, 
xxxxx,2013-05-20 16:28:47.705,40.49,30.1475,5.732,xxxx,yyyyy,ML,1.17031, 
xxxxx,2013-05-19 22:56:25.872,40.0604,29.6003,1.09375,xxxx,yyyyy,ML,1.58726, 
xxxxx,2013-05-15 23:10:57.027,40.0392,29.5714,1.09375,xxxx,yyyyy,ML,2.00221, 
xxxxx,2013-05-12 14:54:22.986,40.083,29.9794,10.9896,xxxx,yyyyy,ML,2.16716, 
xxxxx,2013-05-12 14:54:21.243,40.0336,29.8703,4.94792,xxxx,yyyyy,ML,2.15081, 
xxxxx,2013-05-12 08:14:07.246,40.7615,30.4084,10.437,xxxx,yyyyy,ML,1.06031, 
xxxxx,2013-05-12 07:28:22.045,40.0604,29.6003,1.92708,xxxx,yyyyy,ML,2.5457, 
xxxxx,2013-05-12 04:17:51.273,40.0677,29.6586,4.42708,xxxx,yyyyy,ML,1.74244, 
xxxxx,2013-05-11 00:23:12.947,40.0392,29.5714,1.09375,xxxx,yyyyy,ML,1.75283, 
xxxxx,2013-05-10 11:59:35.952,40.0604,29.6003,1.09375,xxxx,yyyyy,ML,1.81322, 
xxxxx,2013-05-09 01:36:05.706,40.083,29.9794,10.9896,xxxx,yyyyy,ML,2.10624, 
xxxxx,2013-05-07 11:00:45.346,40.083,29.9794,10.9896,xxxx,yyyyy,ML,1.7457, 
xxxxx,2013-05-06 22:32:40.753,40.0677,29.6586,4.42708,xxxx,yyyyy,ML,1.53417, 
xxxxx,2013-05-05 21:10:03.666,40.083,29.9794,10.9896,xxxx,yyyyy,ML,1.16792, 
xxxxx,2013-05-02 16:58:44.786,40.083,29.9794,10.9896,xxxx,yyyyy,ML,1.82713, 
xxxxx,2013-05-02 04:49:36.746,40.083,29.9794,10.9896,xxxx,yyyyy,ML,1.01648, 
xxxxx,2013-05-01 23:51:50.071,40.0359,30.1891,1.90104,xxxx,yyyyy,ML,1.27667, 
xxxxx,2013-05-01 23:50:05.267,40.0392,29.5714,1.09375,xxxx,yyyyy,ML,1.66165, 
xxxxx,2013-05-01 22:48:25.377,40.0392,29.5714,0.989583,xxxx,yyyyy,ML,1.65635, 
xxxxx,2013-04-29 10:44:35.735,40.7641,30.4038,11.147,xxxx,yyyyy,ML,1.24927, 
xxxxx,2013-04-28 18:25:13.868,40.6684,30.3643,9.087,xxxx,yyyyy,ML,1.5207, 
xxxxx,2013-04-28 08:06:05.672,40.0604,29.6003,1.09375,xxxx,yyyyy,ML,1.81327, 
xxxxx,2013-04-27 03:42:41.358,40.6423,29.9998,0.397,xxxx,yyyyy,ML,2.53695, 
xxxxx,2013-04-26 11:23:13.026,40.083,29.9794,10.9896,xxxx,yyyyy,ML,1.53225, 
xxxxx,2013-04-26 00:23:28.638,40.6425,29.9992,0.616,xxxx,yyyyy,ML,1.24986, 
xxxxx,2013-04-24 20:34:40.073,40.0677,29.6586,4.42708,xxxx,yyyyy,ML,1.65974, 
xxxxx,2013-04-23 16:43:30.440,40.7629,30.4042,10.556,xxxx,yyyyy,ML,1.13661, 
xxxxx,2013-04-23 16:24:07.686,40.7616,30.4083,10.466,xxxx,yyyyy,ML,1.33298, 
xxxxx,2013-04-23 15:21:37.941,40.7623,30.4043,10.644,xxxx,yyyyy,ML,1.26182, 
xxxxx,2013-04-23 15:20:57.221,40.7621,30.4049,10.691,xxxx,yyyyy,ML,1.9354, 
xxxxx,2013-04-23 15:19:56.485,40.7628,30.4033,10.784,xxxx,yyyyy,ML,3.51891, 
xxxxx,2013-04-22 19:58:22.019,40.6869,30.309,11.523,xxxx,yyyyy,ML,1.26093, 
xxxxx,2013-04-20 08:09:59.845,40.0619,29.9576,15.9896,xxxx,yyyyy,ML,1.24743, 
xxxxx,2013-04-19 19:26:41.645,40.455,30.4197,3.435,xxxx,yyyyy,ML,2.05732, 
xxxxx,2013-04-17 01:18:05.266,40.083,29.9794,10.9896,xxxx,yyyyy,ML,1.59405, 
xxxxx,2013-04-16 21:42:46.026,40.083,29.9794,10.9896,xxxx,yyyyy,ML,1.06767, 
xxxxx,2013-04-16 15:53:25.593,40.0677,29.6586,4.42708,xxxx,yyyyy,ML,1.66377, 
