	origin_times	tids	latitudes	longitudes	depths	max_hor_uncertainty	max_ver_uncertainty	azimuth_max_hor_unc	magnitudes	fractal_dimensions	mining_activity	location_quality	rel_error_hor	rel_error_ver
13861	2012-10-08 13:56:10.008284+00:00	3127	39.0212	30.4539	12.7083	6.31538	9.12043	86.1416			True	0		
13862	2012-10-08 14:21:25.063769+00:00	1732	40.8793	31.3063	1.64062	1.4047	2.2256	60.6683			True	2		
13863	2012-10-08 14:32:45.610319+00:00	1328	40.4011	29.9838	-1.16	0.875085	0.417219	68.9621	2.14094		True	2	0.699	0.175
13864	2012-10-08 14:49:48.669601+00:00	4321	40.5551	29.7021	5.9375	14.273	3.79787	101.148			True	0		
13865	2012-10-08 15:13:23.115226+00:00	473	38.8492	29.3072	0.625	11.8599	11.4566	111.937			False	0		
13866	2012-10-08 15:56:27.228182+00:00	1868	40.2117	29.956	0.013021	0.785415	3.50407	67.2578		0.0147361	False	2		
13867	2012-10-08 16:02:38.006863+00:00	66	38.904	29.1631	0.625	9.6845	11.5169	115.889			False	0		
13868	2012-10-08 16:02:57.307903+00:00	1867	39.9494	29.8562	7.96875	6.82427	3.06439	38.6671		0.119441	False	1		
13869	2012-10-08 18:47:02.731857+00:00	1389	40.6365	29.0966	0.026042	2.83224	1.57957	102.27		0.121979	False	2		
13870	2012-10-08 19:06:49.759698+00:00	73	39.9704	29.8415	1.09375	8.0502	2.87951	32.3307		0.10262	False	1		
13871	2012-10-08 20:01:08.520339+00:00	559	38.8492	29.3072	1.45833	12.7711	11.1852	107.14			False	0		
13872	2012-10-08 20:01:26.821503+00:00	1603	39.9354	29.8417	2.23958	6.90421	2.60873	32.3687		0.105019	False	1		
13873	2012-10-08 20:01:30.239134+00:00	1286	40.0899	29.9648	10.0521	9.44151	2.60672	33.5888	0.939235	0.126267	False	1		
13874	2012-10-08 20:50:11.995325+00:00	2697	40.6903	30.3839	8.258	0.447095	0.73893	18.423	-1.57073	0.0870693	False	2	0.104	0.248
13875	2012-10-08 21:49:04.337143+00:00	1494	40.6449	29.0579	0.052083	3.02785	1.15589	105.252		0.169731	False	2		
13876	2012-10-08 22:45:13.479300+00:00	2260	40.1369	30.007	0.00651	0.862924	0.39981	19.0942		0.0697834	False	2		
13877	2012-10-09 00:50:10.684868+00:00	262	40.6793	30.4985	5.332	0.31828	1.26588	75.7287		0.0473953	False	2	0.03	0.025
13878	2012-10-09 01:34:26.102935+00:00	2153	38.9113	29.1989	1.14583	8.99661	11.5642	117.036			False	0		
13879	2012-10-09 01:34:44.170532+00:00	433	39.9108	29.8382	5.72917	9.77366	2.74374	28.7779		0.132844	False	1		
13880	2012-10-09 01:34:46.043361+00:00	9	40.0336	29.8703	4.94792	7.57135	2.59898	23.9682	0.9073	0.0759459	False	1		
13881	2012-10-09 01:34:56.342228+00:00	432	39.8825	29.7802	12.1875	8.45646	2.62515	33.8617		0.126477	False	1		
13882	2012-10-09 01:57:20.342937+00:00	1329	40.3909	30.0766	6.789	0.582265	0.5795	51.9984		0.0731077	False	2	0.028	0.018
13883	2012-10-09 02:26:10.142937+00:00	1329	40.3909	30.0766	6.789	0.582265	0.5795	51.9984		0.0731077	False	2	0.026	0.018
13884	2012-10-09 03:20:52.015973+00:00	706	38.9804	27.9452	0.052083	8.53633	3.4306	173.766			False	1		
13885	2012-10-09 03:23:23.855973+00:00	706	38.9804	27.9452	0.052083	8.53633	3.4306	173.766			False	1		
13886	2012-10-09 03:24:24.455973+00:00	706	38.9804	27.9452	0.052083	8.53633	3.4306	173.766			False	1		
13887	2012-10-09 04:24:30.957333+00:00	1682	39.9555	31.9199	0.104167	10.8658	12.7249	125.388			False	0		
13888	2012-10-09 04:24:37.305957+00:00	886	40.1716	31.4578	0.9375	35.9474	8.09075	124.839			False	0		
13889	2012-10-09 04:24:41.487290+00:00	3873	40.2477	31.185	7.96875	6.61163	3.67124	113.036		0.0519144	False	1		
13890	2012-10-09 04:24:44.251816+00:00	636	40.2599	30.9475	23.8542	13.1599	5.31442	101.27			False	0		
13891	2012-10-09 04:32:29.760298+00:00	855	38.1643	27.9756	0.9375	7.3251	4.24304	155.682			False	1		
13892	2012-10-09 04:32:59.067500+00:00	854	39.8396	29.5915	0.104167	11.4926	2.19776	41.3349			False	0		
13893	2012-10-09 04:33:02.805128+00:00	842	39.9982	29.7685	0.989583	10.0062	2.0361	43.909			False	0		
13894	2012-10-09 04:33:07.254926+00:00	850	40.1601	30.0083	5.78125	4.75076	2.1023	36.874	1.74179	0.0564566	False	2		
13895	2012-10-09 04:33:07.994831+00:00	888	40.1915	29.9534	0.9375	128.873	7.8798	34.2073			False	0		
13896	2012-10-09 04:45:47.955192+00:00	1348	40.6319	28.9864	0.026042	2.44555	1.10504	96.4417		0.128092	False	2		
13897	2012-10-09 04:45:49.611857+00:00	1389	40.6365	29.0966	0.026042	2.83224	1.57957	102.27		0.121979	False	2		
13898	2012-10-09 05:03:57.659431+00:00	815	40.8221	31.7294	0.026042	2.93391	1.00635	25.7041		0.123679	False	2		
13899	2012-10-09 05:03:58.124334+00:00	972	40.7612	31.6931	0.052083	4.20347	1.48568	35.0034		0.132849	False	2		
13900	2012-10-09 05:41:00.060678+00:00	1118	40.2918	30.3336	0.32	0.480106	0.771793	156.676			True	2	1.119	0.263
13901	2012-10-09 06:48:52.800144+00:00	882	40.2901	30.3018	-0.321	0.489014	0.189396	43.1106			True	2	1.035	0.189
13902	2012-10-09 07:25:36.441437+00:00	3085	41.1153	30.1585	8.35938	1.3558	2.35206	9.19568	2.5371		True	2		
13903	2012-10-09 07:38:04.773661+00:00	2193	39.5814	29.2646	0.052083	6.11107	1.47488	143.617			True	1		
13904	2012-10-09 07:38:54.733661+00:00	2193	39.5814	29.2646	0.052083	6.11107	1.47488	143.617			True	1		
13905	2012-10-09 07:39:52.533661+00:00	2193	39.5814	29.2646	0.052083	6.11107	1.47488	143.617			True	1		
13906	2012-10-09 08:22:28.974189+00:00	3386	39.455	29.2447	0.052083	12.8513	9.73573	17.3727			True	0		
13907	2012-10-09 08:22:29.626544+00:00	4333	39.5741	29.2358	0.052083	8.92125	2.66128	179.483			True	1		
13908	2012-10-09 08:22:37.940011+00:00	1253	39.9139	29.7254	0.989583	13.4111	1.65076	34.0202			True	0		
13909	2012-10-09 08:22:44.678798+00:00	1005	40.2109	29.9916	0.703125	1.87441	1.22734	20.0668			True	2		
13910	2012-10-09 08:37:05.773661+00:00	2193	39.5814	29.2646	0.052083	6.11107	1.47488	143.617			True	1		
13911	2012-10-09 08:39:21.213661+00:00	2193	39.5814	29.2646	0.052083	6.11107	1.47488	143.617			True	1		
13912	2012-10-09 08:40:26.774855+00:00	355	40.2109	29.9916	0.026042	1.6895	1.09598	20.5821			True	2		
13913	2012-10-09 08:40:28.740911+00:00	807	40.2753	30.0839	1.853	3.64821	1.0527	42.3395			True	2	0.626	0.672
13914	2012-10-09 09:11:04.881593+00:00	4343	39.4979	29.3453	0.052083	7.66898	1.52667	127.714			True	1		
13915	2012-10-09 09:24:59.907862+00:00	1126	40.7983	29.6356	0.026042	1.15378	2.42255	113.69			True	2		
13916	2012-10-09 09:26:08.187687+00:00	1015	39.5083	30.0178	0.052083	5.49878	0.885546	107.809			True	1		
13917	2012-10-09 09:40:15.377695+00:00	3569	39.505	29.3525	0.052083	5.81438	0.801741	144.927			True	1		
13918	2012-10-09 09:40:27.594452+00:00	1578	40.0756	29.8627	0.989583	9.85936	1.78666	42.8399			True	1		
13919	2012-10-09 09:40:30.822493+00:00	3503	40.2679	30.026	-0.487	9.81025	2.038	47.683			True	1	0.565	0.808
13920	2012-10-09 09:40:31.842068+00:00	1039	40.2584	30.0737	0.989583	20.5547	1.28867	33.6268			True	0		
13921	2012-10-09 09:53:28.397288+00:00	950	39.8426	28.5304	0.104167	8.9694	11.842	58.339			True	0		
13922	2012-10-09 10:11:57.652083+00:00	4357	39.4206	29.3175	0.052083	11.6292	2.41558	177.55			True	0		
13923	2012-10-09 10:12:00.439463+00:00	3711	39.4834	29.2805	0.052083	10.7476	5.77044	9.91699			True	0		
13924	2012-10-09 10:12:08.500012+00:00	1253	39.9139	29.7254	0.989583	13.4111	1.65076	34.0202			True	0		
13925	2012-10-09 10:12:17.020911+00:00	807	40.2766	30.0837	1.549	3.64821	1.0527	42.3395			True	2	0.065	0.066
13926	2012-10-09 10:12:51.738596+00:00	629	40.8661	30.3779	-0.015	0.273351	1.05138	105.444	2.00154		True	2	0.005	0.023
13927	2012-10-09 10:12:51.978249+00:00	1330	40.874	30.365	6.169	0.332314	0.810925	127.257	2.39839		True	2	0.014	0.023
13928	2012-10-09 10:13:07.100948+00:00	3397	39.4908	29.3382	0.052083	5.99619	0.801662	143.781			True	1		
13929	2012-10-09 10:13:22.871728+00:00	356	40.2391	30.0683	0.546875	2.60776	0.925713	26.7497			True	2		
13930	2012-10-09 10:27:48.091652+00:00	3415	40.8727	30.4172	0.095	0.26827	0.777198	64.1935	2.27456		True	2	0.016	0.017
13931	2012-10-09 10:27:48.520129+00:00	3924	40.8827	30.4188	6.868	0.447178	0.794118	45.63	2.75597		True	2	0.018	0.015
13932	2012-10-09 10:35:28.490580+00:00	3055	40.9329	29.7461	0.846354	0.722712	2.45057	122.913	1.52582		True	2		
13933	2012-10-09 10:38:50.055628+00:00	2435	41.1203	29.5623	0.182292	1.55257	1.55285	136.089			True	2		
13934	2012-10-09 10:39:36.594227+00:00	1545	40.1996	30.0127	0.013021	1.20912	1.01098	49.6256			True	2		
13935	2012-10-09 11:12:07.920145+00:00	882	40.3053	30.3184	-0.072	0.489014	0.189396	43.1106			True	2	0.096	0.072
13936	2012-10-09 11:20:48.380305+00:00	3236	40.7834	29.6256	0.013021	0.711267	1.05645	74.4942			True	2		
13937	2012-10-09 11:20:48.571483+00:00	106	40.7922	29.644	0.013021	0.899657	2.52956	78.9143			True	2		
13938	2012-10-09 12:16:20.859494+00:00	3364	40.7817	29.6422	0.013021	1.0563	2.25467	77.6799	1.45792		True	2		
13939	2012-10-09 12:16:20.909363+00:00	4253	40.7879	29.6578	0.026042	1.5052	3.48451	59.4804	1.19824		True	2		
13940	2012-10-09 12:24:54.778283+00:00	2696	39.404	28.7508	1.04167	8.77294	11.576	40.678			True	0		
13941	2012-10-09 13:50:48.810180+00:00	2407	40.1511	30.1064	0.00651	0.797186	0.333629	173.807			True	2		
13942	2012-10-09 14:00:27.997288+00:00	950	39.8426	28.5304	0.104167	8.9694	11.842	58.339			True	0		
13943	2012-10-09 14:21:23.574189+00:00	3386	39.455	29.2447	0.052083	12.8513	9.73573	17.3727			True	0		
13944	2012-10-09 14:21:33.020012+00:00	1253	39.9139	29.7254	0.989583	13.4111	1.65076	34.0202			True	0		
13945	2012-10-09 14:21:41.540911+00:00	807	40.2772	30.0845	1.537	3.64821	1.0527	42.3395			True	2	0.076	0.063
13946	2012-10-09 14:52:03.780360+00:00	1332	40.4755	30.3342	0.003255	0.198605	0.0962181	59.3343	1.85894		True	2		
13947	2012-10-09 15:10:01.100011+00:00	1253	39.9139	29.7254	0.989583	13.4111	1.65076	34.0202			True	0		
13948	2012-10-09 15:10:07.197030+00:00	747	40.195	29.9497	0.885417	14.3767	1.81958	32.934			True	0		
13949	2012-10-09 15:27:31.854401+00:00	4370	40.5953	29.7821	0.00651	0.498384	0.338024	90.8819	1.08753		True	2		
13950	2012-10-09 15:39:31.399845+00:00	1812	40.794	29.6384	0.013021	0.875695	1.37136	84.5409			True	2		
13951	2012-10-09 15:53:02.975290+00:00	1333	40.585	30.3532	0.003255	0.26323	0.108206	91.5758	2.41982		True	2		
13952	2012-10-09 16:22:52.176975+00:00	558	38.9037	29.1344	1.45833	9.9305	11.5691	117.498			False	0		
13953	2012-10-09 16:41:09.791322+00:00	4099	40.2071	29.8821	10.8073	1.16879	3.25615	105.089	2.48878		True	2		
13954	2012-10-09 16:47:25.552114+00:00	1801	39.9321	31.8429	0.052083	11.0396	11.3815	123.999			False	0		
13955	2012-10-09 19:19:19.361474+00:00	3500	38.8767	29.2495	1.04167	11.6579	11.6312	117.176			False	0		
13956	2012-10-09 19:54:33.231259+00:00	1334	40.6239	30.6228	11.338	1.40136	1.96897	79.8949		0.107822	False	2	0.298	0.367
13957	2012-10-09 20:00:57.191259+00:00	1334	40.6241	30.6223	11.589	1.40136	1.96897	79.8949		0.107822	False	2		
13958	2012-10-09 20:22:29.612047+00:00	1337	38.977	27.9489	0.104167	10.621	5.06313	174.811			False	0		
13959	2012-10-09 21:36:56.113381+00:00	2558	38.9181	29.1772	1.25	9.53155	11.6566	116.93			False	0		
13960	2012-10-09 21:37:13.984437+00:00	1466	39.9353	29.8271	1.09375	7.65289	2.37704	32.5168		0.0992509	False	1		
13961	2012-10-09 21:37:17.586640+00:00	191	40.083	29.9794	10.9896	9.32668	3.04997	32.0413	1.19904	0.0978053	False	1		
13962	2012-10-10 00:05:37.680984+00:00	2052	40.1308	30.0079	0.00651	0.913997	0.377135	20.6657			True	2		
13963	2012-10-10 01:02:46.012047+00:00	1337	38.977	27.9489	0.104167	10.621	5.06313	174.811			False	0		
13964	2012-10-10 01:04:25.735973+00:00	706	38.9804	27.9452	0.052083	8.53633	3.4306	173.766			False	1		
13965	2012-10-10 01:06:00.572047+00:00	1337	38.977	27.9489	0.104167	10.621	5.06313	174.811			False	0		
13966	2012-10-10 02:15:14.130571+00:00	3064	38.9037	29.1344	1.875	9.33464	11.5931	119.701			False	0		
13967	2012-10-10 02:57:42.815973+00:00	706	38.9804	27.9452	0.052083	8.53633	3.4306	173.766			False	1		
13968	2012-10-10 04:00:38.535973+00:00	706	38.9804	27.9452	0.052083	8.53633	3.4306	173.766			False	1		
13969	2012-10-10 04:02:12.490181+00:00	2407	40.1511	30.1064	0.00651	0.797186	0.333629	173.807			True	2		
13970	2012-10-10 04:26:23.311692+00:00	936	39.9459	29.8453	4.79167	9.15217	2.53832	31.426		0.105402	False	1		
13971	2012-10-10 04:58:10.375973+00:00	706	38.9804	27.9452	0.052083	8.53633	3.4306	173.766			False	1		
13972	2012-10-10 05:43:38.651857+00:00	1389	40.6365	29.0966	0.026042	2.83224	1.57957	102.27		0.121979	False	2		
13973	2012-10-10 05:45:15.132047+00:00	1337	38.977	27.9489	0.104167	10.621	5.06313	174.811			False	0		
13974	2012-10-10 05:47:52.977143+00:00	1494	40.6449	29.0579	0.052083	3.02785	1.15589	105.252		0.169731	False	2		
13975	2012-10-10 06:08:51.011857+00:00	1389	40.6365	29.0966	0.026042	2.83224	1.57957	102.27		0.121979	False	2		
13976	2012-10-10 06:09:06.772047+00:00	1337	38.977	27.9489	0.104167	10.621	5.06313	174.811			False	0		
13977	2012-10-10 06:56:06.292047+00:00	1337	38.977	27.9489	0.104167	10.621	5.06313	174.811			False	0		
13978	2012-10-10 07:07:09.278798+00:00	1005	40.2109	29.9916	0.703125	1.87441	1.22734	20.0668			True	2		
13979	2012-10-10 07:07:11.100911+00:00	807	40.2772	30.084	1.546	3.64821	1.0527	42.3395			True	2	0.084	0.092
13980	2012-10-10 07:09:03.245135+00:00	1652	39.6081	30.0012	0.026042	3.56084	1.54932	58.1694			True	2		
13981	2012-10-10 07:46:07.322845+00:00	3485	39.5045	29.9274	0.9375	8.94329	12.2376	55.623			True	0		
13982	2012-10-10 07:46:40.332047+00:00	1337	38.977	27.9489	0.104167	10.621	5.06313	174.811			False	0		
13983	2012-10-10 07:48:56.045135+00:00	1652	39.6081	30.0012	0.026042	3.56084	1.54932	58.1694			True	2		
13984	2012-10-10 07:54:10.001437+00:00	3085	41.1153	30.1585	8.35938	1.3558	2.35206	9.19568	2.53113		True	2		
13985	2012-10-10 08:10:20.060011+00:00	1253	39.9139	29.7254	0.989583	13.4111	1.65076	34.0202			True	0		
13986	2012-10-10 08:10:26.157030+00:00	747	40.195	29.9497	0.885417	14.3767	1.81958	32.934			True	0		
13987	2012-10-10 08:27:29.162845+00:00	3485	39.5045	29.9274	0.9375	8.94329	12.2376	55.623			True	0		
13988	2012-10-10 08:31:59.235192+00:00	1348	40.6319	28.9864	0.026042	2.44555	1.10504	96.4417		0.128092	False	2		
13989	2012-10-10 08:32:00.891857+00:00	1389	40.6365	29.0966	0.026042	2.83224	1.57957	102.27		0.121979	False	2		
13990	2012-10-10 08:50:52.925135+00:00	1652	39.6081	30.0012	0.026042	3.56084	1.54932	58.1694			True	2		
13991	2012-10-10 08:51:43.210619+00:00	3452	39.5041	29.2512	0.052083	9.99249	5.94769	7.75682			True	0		
13992	2012-10-10 08:51:43.894189+00:00	3386	39.455	29.2447	0.052083	12.8513	9.73573	17.3727			True	0		
13993	2012-10-10 08:51:53.300012+00:00	1253	39.9139	29.7254	0.989583	13.4111	1.65076	34.0202			True	0		
13994	2012-10-10 08:52:01.860911+00:00	807	40.2772	30.0839	1.572	3.64821	1.0527	42.3395			True	2	0.066	0.075
13995	2012-10-10 09:16:37.137483+00:00	1079	40.794	29.6439	0.013021	0.79569	1.6062	94.6876			True	2		
13996	2012-10-10 09:20:58.362845+00:00	3485	39.5045	29.9274	0.9375	8.94329	12.2376	55.623			True	0		
13997	2012-10-10 09:49:01.512656+00:00	4213	39.4973	29.273	0.052083	7.24096	1.78376	147.44			True	1		
13998	2012-10-10 09:49:16.118799+00:00	1005	40.2109	29.9916	0.703125	1.87441	1.22734	20.0668			True	2		
13999	2012-10-10 09:49:17.900911+00:00	807	40.275	30.082	1.601	3.64821	1.0527	42.3395			True	2	0.265	0.06
14000	2012-10-10 09:53:38.605387+00:00	1008	39.538	29.9942	0.026042	4.3161	0.880069	92.8972			True	2		
14001	2012-10-10 09:55:53.158956+00:00	1341	40.6668	30.0513	0.003255	0.435107	0.148411	87.6713	1.35132		True	2		
14002	2012-10-10 09:59:57.038798+00:00	1005	40.2109	29.9916	0.703125	1.87441	1.22734	20.0668			True	2		
14003	2012-10-10 09:59:58.820911+00:00	807	40.2743	30.0887	2.652	3.64821	1.0527	42.3395			True	2	1.433	1.139
14004	2012-10-10 10:02:19.452509+00:00	1067	39.538	29.9906	0.026042	4.98502	0.824878	113.962			True	2		
14005	2012-10-10 10:19:28.781776+00:00	3215	40.7904	29.6329	0.013021	0.847124	2.50369	86.6122			True	2		
14006	2012-10-10 10:31:09.514227+00:00	1545	40.1996	30.0127	0.013021	1.20912	1.01098	49.6256			True	2		
14007	2012-10-10 10:34:42.970691+00:00	267	40.5917	30.3158	0.207	0.433552	0.667958	43.2542			True	2	0.051	0.112
14008	2012-10-10 10:38:27.614895+00:00	2752	39.451	30.8128	0.052083	8.7306	1.10469	166.412			True	1		
14009	2012-10-10 10:38:33.083395+00:00	4288	39.7251	30.6482	0.052083	5.42629	1.82623	147.79			True	1		
14010	2012-10-10 10:57:38.947461+00:00	832	40.3012	30.3161	-0.735	0.551977	0.284531	170.466	1.09747		True	2	0.212	0.336
14011	2012-10-10 11:25:46.343331+00:00	1967	40.1223	29.7001	0.651042	1.04308	1.99205	23.9331			True	2		
14012	2012-10-10 11:33:12.282389+00:00	3781	40.5927	29.7822	0.00651	0.539468	0.268399	95.4559	1.22922		True	2		
14013	2012-10-10 12:50:42.261490+00:00	1974	39.6537	30.0082	0.026042	2.25322	1.09134	107.523			True	2		
14014	2012-10-10 12:53:31.701490+00:00	1974	39.6537	30.0082	0.026042	2.25322	1.09134	107.523			True	2		
14015	2012-10-10 14:06:52.357512+00:00	1653	39.8638	29.9457	0.026042	1.24722	1.80225	26.3693			True	2		
14016	2012-10-10 14:52:59.698334+00:00	1390	38.8626	29.2354	1.25	9.81633	11.5518	115.443			False	0		
14017	2012-10-10 15:09:43.599357+00:00	411	39.8605	30.4836	0.026042	2.09216	1.16026	2.92851			True	2		
14018	2012-10-10 15:16:22.629601+00:00	4321	40.5551	29.7021	5.9375	14.273	3.79787	101.148			True	0		
14019	2012-10-10 15:21:05.866036+00:00	1293	40.0675	30.2365	3.98438	2.47954	2.01137	9.62499		0.162803	False	2		
14020	2012-10-10 16:01:02.149246+00:00	248	40.5833	30.3528	0.003255	0.247821	0.128181	102.035	0.634706		True	2		
14021	2012-10-10 16:46:52.035950+00:00	217	39.9073	29.8491	6.92708	6.56781	2.47824	30.554		0.101014	False	1		
14022	2012-10-10 16:48:56.271254+00:00	3155	38.7929	29.2794	1.04167	11.4327	11.4545	112.881			False	0		
14023	2012-10-10 16:48:57.732609+00:00	2221	38.932	29.1627	1.45833	9.37666	11.3771	28.2569			False	0		
14024	2012-10-10 16:48:58.068891+00:00	44	39.9179	29.8745	5.20833	5.86061	2.61727	31.4703		0.10371	False	1		
14025	2012-10-10 16:49:15.229861+00:00	1344	39.8863	29.842	7.03125	5.0763	2.85342	31.6555		0.11824	False	1		
14026	2012-10-10 16:49:18.960341+00:00	72	40.0689	29.9648	14.2188	8.67232	3.348	35.3466		0.101284	False	1		
14027	2012-10-10 16:49:44.852609+00:00	2221	38.932	29.1627	1.45833	9.37666	11.3771	28.2569			False	0		
14028	2012-10-10 16:50:01.489356+00:00	351	39.8581	29.8131	1.09375	5.95251	2.1622	30.9363		0.108755	False	1		
14029	2012-10-10 16:50:04.923361+00:00	9	40.0336	29.8703	4.94792	7.57135	2.59898	23.9682	2.14775	0.0759459	False	1		
14030	2012-10-10 16:50:04.959736+00:00	1375	39.9987	29.936	13.6979	7.75532	2.88403	39.6235		0.120803	False	1		
14031	2012-10-10 16:50:55.412609+00:00	2221	38.932	29.1627	1.45833	9.37666	11.3771	28.2569			False	0		
14032	2012-10-10 16:51:12.828490+00:00	1576	39.8863	29.8347	2.23958	5.821	2.66613	36.7606		0.10746	False	1		
14033	2012-10-10 16:51:16.680341+00:00	72	40.0689	29.9648	14.2188	8.67232	3.348	35.3466		0.101284	False	1		
14034	2012-10-10 16:53:28.391254+00:00	3155	38.7929	29.2794	1.04167	11.4327	11.4545	112.881			False	0		
14035	2012-10-10 16:53:29.812609+00:00	2221	38.932	29.1627	1.45833	9.37666	11.3771	28.2569			False	0		
14036	2012-10-10 16:53:47.795950+00:00	217	39.9073	29.8491	6.92708	6.56781	2.47824	30.554		0.101014	False	1		
14037	2012-10-10 16:53:51.080341+00:00	72	40.0689	29.9648	14.2188	8.67232	3.348	35.3466		0.101284	False	1		
14038	2012-10-10 17:01:13.321078+00:00	2983	40.3969	30.894	39.9479	5.00753	1.48085	97.9604		0.123429	False	0		
14039	2012-10-10 17:12:32.431692+00:00	936	39.9459	29.8453	4.79167	9.15217	2.53832	31.426		0.105402	False	1		
14040	2012-10-10 17:23:20.821622+00:00	1349	39.9144	29.8491	7.34375	6.62586	2.5477	31.192		0.105072	False	1		
14041	2012-10-10 17:23:23.960341+00:00	72	40.0689	29.9648	14.2188	8.67232	3.348	35.3466		0.101284	False	1		
14042	2012-10-10 17:32:54.612609+00:00	2221	38.932	29.1627	1.45833	9.37666	11.3771	28.2569			False	0		
14043	2012-10-10 17:33:11.249356+00:00	351	39.8581	29.8131	1.09375	5.95251	2.1622	30.9363		0.108755	False	1		
14044	2012-10-10 17:33:15.880341+00:00	72	40.0689	29.9648	14.2188	8.67232	3.348	35.3466		0.101284	False	1		
14045	2012-10-10 17:33:19.092609+00:00	2221	38.932	29.1627	1.45833	9.37666	11.3771	28.2569			False	0		
14046	2012-10-10 17:33:37.308891+00:00	44	39.9179	29.8745	5.20833	5.86061	2.61727	31.4703		0.10371	False	1		
14047	2012-10-10 17:33:40.360341+00:00	72	40.0689	29.9648	14.2188	8.67232	3.348	35.3466		0.101284	False	1		
14048	2012-10-10 17:34:00.012609+00:00	2221	38.932	29.1627	1.45833	9.37666	11.3771	28.2569			False	0		
14049	2012-10-10 17:34:18.243684+00:00	490	39.9075	29.8855	8.07292	6.93119	2.71597	34.1111		0.0900983	False	1		
14050	2012-10-10 17:37:41.672526+00:00	964	39.9249	29.8527	3.02083	5.56881	2.61039	35.8033		0.106392	False	1		
14051	2012-10-10 17:52:38.268490+00:00	1576	39.8863	29.8347	2.23958	5.821	2.66613	36.7606		0.10746	False	1		
14052	2012-10-10 18:33:13.695472+00:00	391	39.8688	29.8385	2.60417	5.69547	2.29329	34.4964		0.105952	False	1		
14053	2012-10-10 18:41:35.732609+00:00	2221	38.932	29.1627	1.45833	9.37666	11.3771	28.2569			False	0		
14054	2012-10-10 18:41:53.234816+00:00	1903	39.8933	29.8419	2.03125	5.19458	2.54838	36.2228		0.111869	False	1		
14055	2012-10-10 18:41:55.799736+00:00	1375	39.9987	29.936	13.6979	7.75532	2.88403	39.6235		0.120803	False	1		
14056	2012-10-10 18:41:56.412609+00:00	2221	38.932	29.1627	1.45833	9.37666	11.3771	28.2569			False	0		
14057	2012-10-10 18:42:14.552526+00:00	964	39.9249	29.8527	3.02083	5.56881	2.61039	35.8033		0.106392	False	1		
14058	2012-10-10 18:42:17.680341+00:00	72	40.0689	29.9648	14.2188	8.67232	3.348	35.3466		0.101284	False	1		
14059	2012-10-10 19:18:19.207163+00:00	2343	40.1194	30.0134	0.00651	0.939116	0.405486	24.0985			True	2		
14060	2012-10-10 20:05:54.812609+00:00	2221	38.932	29.1627	1.45833	9.37666	11.3771	28.2569			False	0		
14061	2012-10-10 20:06:12.795950+00:00	217	39.9073	29.8491	6.92708	6.56781	2.47824	30.554		0.101014	False	1		
14062	2012-10-10 20:06:14.883361+00:00	9	40.0336	29.8703	4.94792	7.57135	2.59898	23.9682	1.06853	0.0759459	False	1		
14063	2012-10-10 20:06:16.080341+00:00	72	40.0689	29.9648	14.2188	8.67232	3.348	35.3466		0.101284	False	1		
14064	2012-10-10 20:29:39.938334+00:00	1390	38.8626	29.2354	1.25	9.81633	11.5518	115.443			False	0		
14065	2012-10-10 20:29:58.005357+00:00	1538	39.8967	29.8237	2.39583	13.0931	2.49604	25.1219			False	0		
14066	2012-10-10 21:49:17.793168+00:00	530	40.0677	29.6586	4.42708	7.71001	2.47259	46.0006	1.55433	0.0305791	False	1		
14067	2012-10-10 22:17:06.114817+00:00	1903	39.8933	29.8419	2.03125	5.19458	2.54838	36.2228		0.111869	False	1		
14068	2012-10-10 22:17:08.679736+00:00	1375	39.9987	29.936	13.6979	7.75532	2.88403	39.6235		0.120803	False	1		
14069	2012-10-10 22:19:21.812609+00:00	2221	38.932	29.1627	1.45833	9.37666	11.3771	28.2569			False	0		
14070	2012-10-10 22:19:39.228490+00:00	1576	39.8863	29.8347	2.23958	5.821	2.66613	36.7606		0.10746	False	1		
14071	2012-10-10 22:38:32.722237+00:00	1721	38.876	29.1636	1.45833	9.52165	11.5451	117.052			False	0		
14072	2012-10-10 22:38:51.005357+00:00	1538	39.8967	29.8237	2.39583	13.0931	2.49604	25.1219			False	0		
14073	2012-10-10 23:08:57.837840+00:00	1255	40.4941	30.4176	7.604	0.277712	0.589873	87.357	-0.553791	0.143587	False	2	0.138	0.07
14074	2012-10-10 23:24:35.125270+00:00	1688	38.8505	31.0265	1.04167	12.9454	10.6233	84.537			False	0		
14075	2012-10-10 23:42:11.607383+00:00	1060	40.1601	29.9791	0.989583	13.3012	1.97933	44.0697			False	0		
14076	2012-10-10 23:42:25.412609+00:00	2221	38.932	29.1627	1.45833	9.37666	11.3771	28.2569			False	0		
14077	2012-10-10 23:42:43.804872+00:00	607	39.9145	29.8855	9.94792	5.64694	2.4959	38.2556		0.0960976	False	1		
14078	2012-10-11 00:41:44.428628+00:00	2292	38.9066	29.4785	0.208333	16.4079	11.0868	102.742			False	0		
14079	2012-10-11 00:47:38.938291+00:00	1574	40.6155	29.097	0.026042	3.82658	0.984151	97.7676		0.139125	False	2		
14080	2012-10-11 00:59:58.722861+00:00	711	38.8212	29.3076	1.875	13.5123	11.5197	113.781			False	0		
14081	2012-10-11 01:07:56.155192+00:00	1348	40.6319	28.9864	0.026042	2.44555	1.10504	96.4417		0.128092	False	2		
