Time,Latitude,Longitude,Depth,Magnitude,Magnitude_type
2012-09-25T18:13:30.000000Z,40.492,30.4095,10.6,1.7,ML
2012-09-26T23:11:38.000000Z,40.2107,30.4565,8.0,1.6,ML
2012-09-27T01:18:57.000000Z,40.8305,30.7967,8.7,1.9,ML
2012-09-28T00:03:23.000000Z,40.4073,30.1168,3.5,1.0,ML
2012-09-28T00:55:58.000000Z,40.4033,29.9738,7.1,1.5,ML
2012-09-28T13:30:56.000000Z,40.2525,30.0098,7.1,2.0,ML
2012-09-28T21:36:07.000000Z,40.6802,29.9655,4.9,1.1,ML
2012-09-29T08:56:26.000000Z,40.7555,30.3963,6.5,1.0,ML
2012-09-29T17:12:25.000000Z,40.6682,30.5172,10.5,1.1,ML
2012-10-05T15:49:49.000000Z,40.8452,29.7472,1.8,1.1,ML
2012-10-05T16:00:34.000000Z,40.7327,30.0778,11.3,1.0,ML
2012-10-05T16:40:22.000000Z,40.7472,30.1113,6.6,1.6,ML
2012-10-07T09:13:43.000000Z,40.4583,30.0452,9.2,2.5,ML
2012-10-07T12:40:30.000000Z,40.0528,30.251,2.6,1.3,ML
2012-10-07T14:09:01.000000Z,40.2535,29.9933,2.0,1.1,ML
2012-10-08T12:43:25.000000Z,40.5822,29.9188,10.9,1.2,ML
2012-10-08T13:04:08.000000Z,40.6277,30.4493,9.1,1.1,ML
2012-10-11T08:56:16.000000Z,40.1697,29.9962,7.9,1.0,ML
2012-10-11T10:22:15.000000Z,40.1015,30.0123,8.7,1.2,ML
2012-10-12T19:51:07.000000Z,40.7015,30.6505,9.3,1.7,ML
2012-10-13T08:43:53.000000Z,40.2203,29.9183,10.8,1.1,ML
2012-10-13T10:55:52.000000Z,40.1462,29.9928,5.0,1.8,ML
2012-10-13T14:06:19.000000Z,40.4177,30.002,2.5,1.7,ML
2012-10-14T04:24:15.000000Z,40.3917,30.1603,3.8,1.2,ML
2012-10-14T08:36:39.000000Z,40.705,30.3027,12.0,2.8,ML
2012-10-14T15:47:25.000000Z,40.7118,30.3265,11.6,1.6,ML
2012-10-16T12:21:21.000000Z,40.2208,30.6475,3.4,1.7,ML
2012-10-18T20:49:11.000000Z,40.3612,30.0195,6.0,2.0,ML
2012-10-18T22:27:28.000000Z,40.7772,30.4153,12.5,1.3,ML
2012-10-18T23:29:13.000000Z,40.6993,30.3742,8.7,1.0,ML
2012-10-19T07:12:24.000000Z,40.8433,30.4468,4.7,1.2,ML
2012-10-19T09:08:18.000000Z,40.7932,30.4652,11.8,1.3,ML
2012-10-19T11:46:40.000000Z,40.4148,29.9952,3.6,1.1,ML
2012-10-20T09:54:18.000000Z,40.141,29.9793,11.9,1.7,ML
2012-10-20T11:38:32.000000Z,40.2838,30.0487,5.5,1.4,ML
2012-10-21T23:43:02.000000Z,40.6552,30.626,11.1,1.6,ML
2012-10-22T10:23:54.000000Z,40.18,29.9172,5.5,1.7,ML
2012-10-22T13:38:10.000000Z,40.2458,30.0017,8.5,1.3,ML
2012-10-22T14:12:52.000000Z,40.486,30.3823,14.1,1.3,ML
2012-10-23T03:08:01.000000Z,40.6595,30.599,10.5,1.4,ML
2012-10-23T15:07:34.000000Z,40.5903,30.3675,1.5,1.7,ML
2012-10-23T21:59:34.000000Z,40.7862,30.9522,5.5,2.2,ML
2012-10-24T01:03:59.000000Z,40.7078,30.6795,8.5,2.1,ML
2012-10-24T10:48:29.000000Z,40.2102,29.9213,8.0,1.4,ML
2012-10-28T23:39:57.000000Z,40.4217,30.022,10.9,1.1,ML
2012-10-30T13:39:59.000000Z,40.2033,30.0008,4.4,1.6,ML
2012-10-30T21:00:10.000000Z,40.7647,30.9277,8.1,2.3,ML
2012-10-31T12:17:56.000000Z,40.5627,30.8067,5.5,1.5,ML
2012-11-05T14:30:44.000000Z,40.4717,30.337,1.6,1.6,ML
2012-11-05T16:12:07.000000Z,40.5903,30.3883,7.1,1.5,ML
2012-11-06T07:19:20.000000Z,40.3685,30.0467,2.5,1.6,ML
2012-11-06T08:56:06.000000Z,40.1733,29.9202,11.9,1.6,ML
2012-11-06T15:00:05.000000Z,40.8963,30.4217,4.2,1.9,ML
2012-11-06T15:08:43.000000Z,40.4688,30.3385,4.0,1.5,ML
2012-11-07T13:45:58.000000Z,40.5115,30.6885,8.6,1.3,ML
2012-11-07T15:11:54.000000Z,40.0527,30.1987,5.5,1.5,ML
2012-11-08T13:43:36.000000Z,40.7538,30.4392,12.3,1.4,ML
2012-11-08T17:30:29.000000Z,40.7123,30.458,13.0,1.0,ML
2012-11-09T13:00:46.000000Z,40.3948,29.9852,5.6,1.1,ML
2012-11-10T07:11:02.000000Z,40.156,29.9622,6.7,1.9,ML
2012-11-10T12:02:34.000000Z,40.2367,30.007,6.8,1.6,ML
2012-11-10T17:03:56.000000Z,40.9482,30.588,3.3,1.5,ML
2012-11-11T06:17:59.000000Z,40.4343,30.0875,5.5,1.3,ML
2012-11-12T10:12:34.000000Z,40.1645,29.941,5.6,1.3,ML
2012-11-13T12:33:22.000000Z,40.4143,30.0447,6.5,1.1,ML
2012-11-13T16:38:30.000000Z,40.9993,30.7125,12.0,1.3,ML
2012-11-13T18:17:30.000000Z,40.7195,30.1582,4.7,2.1,ML
2012-11-16T12:20:16.000000Z,40.169,29.9153,4.9,1.0,ML
2012-11-16T12:56:19.000000Z,40.4132,29.9865,5.5,1.2,ML
2012-11-16T13:42:31.000000Z,40.1772,29.9442,11.5,1.1,ML
2012-11-17T12:57:11.000000Z,40.3012,30.0215,4.0,1.1,ML
2012-11-18T09:41:37.000000Z,40.1905,29.9522,1.9,1.1,ML
2012-11-19T07:59:43.000000Z,40.6688,30.4645,5.3,1.0,ML
2012-11-19T14:22:32.000000Z,40.136,29.996,9.0,1.3,ML
2012-11-20T15:25:31.000000Z,40.1665,29.9205,4.6,1.3,ML
2012-11-21T09:14:22.000000Z,40.173,29.9578,8.0,1.4,ML
2012-11-21T13:00:41.000000Z,40.4135,30.0005,2.7,1.2,ML
2012-11-21T13:25:31.000000Z,40.0628,30.3372,5.1,1.1,ML
2012-11-22T10:25:25.000000Z,40.1083,29.984,9.7,1.7,ML
2012-11-23T08:43:53.000000Z,40.1702,29.9472,5.3,1.6,ML
2012-11-23T11:42:49.000000Z,40.1152,29.9727,7.6,1.3,ML
2012-11-24T12:06:19.000000Z,40.4135,29.9845,4.3,1.2,ML
2012-11-25T10:56:13.000000Z,40.1218,29.9953,7.5,1.4,ML
2012-11-27T01:46:46.000000Z,40.8895,30.9192,8.6,1.3,ML
2012-11-27T05:11:32.000000Z,40.4813,30.4565,4.5,1.1,ML
2012-11-27T10:59:54.000000Z,40.8828,30.4108,4.4,2.0,ML
2012-11-27T12:36:08.000000Z,40.1342,29.992,8.6,1.1,ML
2012-11-28T12:02:37.000000Z,40.1365,30.0042,13.8,1.0,ML
2012-11-28T12:20:39.000000Z,40.7115,30.7713,4.4,1.1,ML
2012-11-29T11:07:35.000000Z,40.1402,29.9785,11.4,1.4,ML
2012-11-29T11:40:46.000000Z,40.2055,29.966,5.0,1.0,ML
2012-11-29T14:53:09.000000Z,40.4003,29.9763,5.6,1.2,ML
2012-12-05T08:33:56.000000Z,40.7915,30.4298,12.6,1.1,ML
2012-12-05T10:11:13.000000Z,40.511,30.9352,3.5,1.2,ML
2012-12-05T10:27:42.000000Z,40.8477,29.9473,8.6,1.1,ML
2012-12-05T12:06:18.000000Z,40.439,30.0173,5.0,1.0,ML
2012-12-06T04:53:50.000000Z,40.7577,30.398,9.7,2.7,ML
2012-12-06T05:02:05.000000Z,40.765,30.4202,6.4,1.0,ML
2012-12-06T07:19:49.000000Z,40.7522,30.3708,5.1,1.2,ML
2012-12-06T12:22:50.000000Z,40.7698,30.4095,8.9,2.2,ML
2012-12-07T13:10:41.000000Z,40.4068,29.9708,3.4,1.1,ML
2012-12-09T13:40:14.000000Z,40.252,30.0498,2.5,1.1,ML
2012-12-10T15:08:50.000000Z,40.957,30.5267,7.0,1.5,ML
2012-12-11T00:10:07.000000Z,40.7093,30.0155,5.1,1.2,ML
2012-12-11T13:25:07.000000Z,40.2198,29.9587,2.1,1.5,ML
2012-12-11T14:51:49.000000Z,40.9135,30.6043,4.9,1.4,ML
2012-12-13T13:58:18.000000Z,40.1957,29.9632,4.7,1.0,ML
2012-12-14T05:06:25.000000Z,40.7695,30.911,3.8,2.1,ML
2012-12-14T12:41:21.000000Z,40.1265,29.9932,11.5,1.5,ML
2012-12-16T02:38:02.000000Z,40.7732,30.9152,6.6,1.7,ML
